category,abstract
2,"['becker', '(', '1973', ')', 'present', 'bilateral', 'matching', 'model', 'scalar', 'type', 'agent', '.', 'framework', ',', 'establishes', 'condition', 'positive', 'sorting', 'agent', ""'"", 'attribute', 'unique', 'market', 'outcome', '.', 'becker', ""'s"", 'celebrated', 'sorting', 'result', 'applied', 'address', 'economic', 'question', '.', 'however', ',', 'recent', 'empirical', 'study', 'field', 'health', ',', 'household', ',', 'labor', 'economics', 'suggest', 'agent', 'multiple', 'outcome-relevant', 'attribute', '.', 'paper', ',', 'study', 'matching', 'model', 'multidimensional', 'type', '.', 'offer', 'multidimensional', 'generalization', 'concordance', 'supermodularity', 'construct', 'multidimensional', 'sorting', 'pattern', 'class', 'multidimensional', 'complementarity', '.', 'sorting', 'pattern', ',', 'identify', 'sufficient', 'condition', 'guarantee', 'optimality', '.', 'practice', ',', 'observe', 'sorting', 'pattern', 'observed', 'attribute', 'aggregated', 'unobserved', 'characteristic', '.', 'reconcile', 'theory', 'practice', ',', 'establish', 'link', 'production', 'complementarity', 'aggregated', 'sorting', 'pattern', '.', 'finally', ',', 'examine', 'relationship', 'agent', ""'"", 'health', 'status', 'spouse', ""'"", 'education', 'level', 'u.s.', 'household', 'framework', 'multidimensional', 'matching', 'market', '.', 'preliminary', 'analysis', 'reveals', 'weak', 'positive', 'association', 'agent', ""'"", 'health', 'status', 'spouse', ""'"", 'education', 'level', '.', 'weak', 'positive', 'association', 'estimated', 'product', 'factor', ':', '(', 'a', ')', 'attraction', 'better-educated', 'individual', ',', '(', 'b', ')', 'attraction', 'healthier', 'individual', ',', '(', 'c', ')', 'weak', 'positive', 'association', 'agent', ""'"", 'health', 'status', 'education', 'level', '.', 'attraction', 'channel', 'suggests', 'insurance', 'risk', 'associated', 'two-person', 'family', 'plan', 'higher', 'aggregate', 'risk', 'associated', 'individual', 'policy', '.']"
2,"['introduce', '*', 'decision-conflict', 'logit', '*', ',', 'simple', 'disciplined', 'extension', 'logit', 'outside', 'option', 'assigns', 'menu-dependent', 'utility', 'option', '.', 'relative', 'value', 'utility', 'menu', 'interpreted', 'proxying', 'decision', 'difficulty', 'determines', 'probability', 'avoiding/delaying', 'choice', 'menu', '.', 'focus', 'intuitively', 'structured', 'special', 'case', 'model', 'offer', 'complementary', 'insight', ',', 'argue', 'explain', 'variety', 'observed', 'choice-deferral', 'effect', 'caused', 'hard', 'decision', '.', 'conclude', 'illustrating', 'usability', 'proposed', 'modelling', 'framework', 'application', '.']"
2,"['paper', 'study', 'problem', 'auction', 'design', 'setting', 'auctioneer', 'access', 'knowledge', 'valuation', 'distribution', 'statistical', 'sample', '.', 'new', 'framework', 'established', 'combine', 'statistical', 'decision', 'theory', 'mechanism', 'design', '.', 'optimality', 'criterion', ',', 'maxmin', ',', 'equivariance', ',', 'studied', 'implication', 'form', 'auction', '.', 'simplest', 'form', 'equivariant', 'auction', 'average', 'bid', 'auction', ',', 'set', 'individual', 'reservation', 'price', 'proportional', 'average', 'bid', 'historical', 'sample', '.', 'form', 'auction', 'motivated', 'gamma', 'distribution', ',', 'shed', 'new', 'light', 'estimation', 'optimal', 'price', ',', 'irregular', 'parameter', '.', 'theoretical', 'result', 'possible', 'use', 'regular', 'parameter', 'population', 'mean', 'approximate', 'optimal', 'price', '.', 'adaptive', 'average', 'bid', 'estimator', 'developed', 'idea', ',', 'asymptotic', 'property', 'empirical', 'myerson', 'estimator', '.', 'new', 'proposed', 'estimator', 'significantly', 'better', 'performance', 'term', 'value', 'risk', 'expected', 'shortfall', 'sample', 'size', 'small', '.']"
2,"['paper', 'derives', 'condition', 'preference', 'technology', 'nonparametrically', 'identified', 'hedonic', 'equilibrium', 'model', ',', 'product', 'differentiated', 'dimension', 'agent', 'characterized', 'dimension', 'unobserved', 'heterogeneity', '.', 'product', 'differentiated', 'quality', 'index', 'agent', 'characterized', 'scalar', 'unobserved', 'heterogeneity', ',', 'single', 'crossing', 'condition', 'preference', 'technology', 'provide', 'identifying', 'restriction', 'ekeland', ',', 'heckman', 'nesheim', '(', '2004', ')', 'heckman', ',', 'matzkin', 'nesheim', '(', '2010', ')', '.', 'develop', 'similar', 'shape', 'restriction', 'multi-attribute', 'case', '.', 'shape', 'restriction', ',', 'based', 'optimal', 'transport', 'theory', 'generalized', 'convexity', ',', 'allow', 'identify', 'preference', 'good', 'differentiated', 'multiple', 'dimension', ',', 'observation', 'single', 'market', '.', 'derive', 'nonparametric', 'identification', 'result', 'nonseparable', 'simultaneous', 'equation', 'multi-attribute', 'hedonic', 'equilibrium', 'model', '(', 'possibly', ')', 'multiple', 'dimension', 'unobserved', 'heterogeneity', '.', 'result', 'proof', 'absolute', 'continuity', 'distribution', 'endogenously', 'traded', 'quality', ',', 'independent', 'interest', '.']"
2,"['timing', 'decision', 'common', ':', 'file', 'tax', ',', 'finish', 'referee', 'report', ',', 'complete', 'task', 'work', '.', 'ask', 'time', 'preference', 'inferred', '\\textsl', '{', 'only', '}', 'task', 'completion', 'observed', '.', 'answer', 'question', ',', 'analyze', 'following', 'model', ':', 'period', 'decision', 'maker', 'face', 'choice', 'complete', 'task', 'today', 'postpone', 'later', '.', 'cost', 'benefit', 'task', 'completion', 'directly', 'observed', 'analyst', ',', 'analyst', 'know', 'net', 'benefit', 'drawn', 'independently', 'period', 'time-invariant', 'distribution', 'agent', 'time-separable', 'utility', '.', 'furthermore', ',', 'suppose', 'analyst', 'observe', 'agent', ""'s"", 'exact', 'stopping', 'probability', '.', 'establish', 'agent', 'quasi-hyperbolic', '$', '\\beta', ',', '\\delta', '$', '-preferences', 'given', 'level', 'partial', 'naivete', '$', '\\hat', '{', '\\beta', '}', '$', ',', 'probability', 'completing', 'task', 'conditional', 'having', 'earlier', 'increase', 'deadline', '.', 'conversely', ',', 'given', 'preference', 'parameter', '$', '\\beta', ',', '\\delta', '$', '(', 'weakly', 'increasing', ')', 'profile', 'task', 'completion', 'probability', ',', 'exists', 'stationary', 'payoff', 'distribution', 'rationalizes', 'behavior', 'long', 'agent', 'sophisticated', 'fully', 'naive', '.', 'immediate', 'corollary', 'that', ',', 'parametric', 'assumption', ',', 'impossible', 'rule', 'time-consistency', 'imposing', 'priori', 'assumption', 'permissible', 'long-run', 'discount', 'factor', '.', 'provide', 'exact', 'partial', 'identification', 'result', 'analyst', 'can', ',', 'addition', 'stopping', 'probability', ',', 'observe', 'agent', ""'s"", 'continuation', 'value', '.']"
2,"['analyze', 'household', 'saving', 'problem', 'general', 'setting', 'return', 'asset', ',', 'non-financial', 'income', 'impatience', 'state', 'dependent', 'fluctuate', 'time', '.', 'process', 'serially', 'correlated', 'mutually', 'dependent', '.', 'reward', 'bounded', 'unbounded', 'wealth', 'arbitrarily', 'large', '.', 'extending', 'classic', 'result', 'earlier', 'literature', ',', 'determine', 'condition', '(', 'a', ')', 'solution', 'exist', ',', 'unique', 'globally', 'computable', ',', '(', 'b', ')', 'resulting', 'wealth', 'dynamic', 'stationary', ',', 'ergodic', 'geometrically', 'mixing', ',', '(', 'c', ')', 'wealth', 'distribution', 'pareto', 'tail', '.', 'result', 'used', 'extend', 'recent', 'study', 'wealth', 'distribution', '.', 'condition', 'natural', 'economic', 'interpretation', 'term', 'asymptotic', 'growth', 'rate', 'discounting', 'return', 'saving', '.']"
2,"['offer', 'rationalization', 'weak', 'generalized', 'axiom', 'revealed', 'preference', '(', 'wgarp', ')', 'finite', 'infinite', 'data', 'set', 'consumer', 'choice', '.', 'maximin', 'rationalization', ',', 'pairwise', 'choice', 'associated', '``', 'local', ""''"", 'utility', 'function', '.', 'develop', 'associated', 'weak', 'revealed-preference', 'theory', '.', 'preference', 'recoverability', 'welfare', 'analysis', '\\', '`', 'a', 'la', 'varian', '(', '1982', ')', 'informative', 'enough', ',', 'weak', 'axiom', 'hold', ',', 'consumer', 'utility', 'maximizers', '.', 'clarify', 'reason', 'failure', 'provide', 'new', 'informative', 'bound', 'consumer', ""'s"", 'true', 'preference', '.']"
2,"['propose', 'framework', 'nonparametric', 'identification', 'estimation', 'discrete', 'choice', 'model', 'unobserved', 'choice', 'set', '.', 'recover', 'joint', 'distribution', 'choice', 'set', 'preference', 'panel', 'dataset', 'choice', '.', 'assume', 'latent', 'choice', 'set', 'sparse', 'panel', 'sufficiently', 'long', '.', 'sparsity', 'requires', 'number', 'possible', 'choice', 'set', 'relatively', 'small', '.', 'satisfied', ',', 'instance', ',', 'choice', 'set', 'nested', ',', 'form', 'partition', '.', 'estimation', 'procedure', 'computationally', 'fast', 'us', 'mixed-integer', 'optimization', 'recover', 'sparse', 'support', 'choice', 'set', '.', 'analyzing', 'ready-to-eat', 'cereal', 'industry', 'using', 'household', 'scanner', 'dataset', ',', 'ignoring', 'unobservability', 'choice', 'set', 'lead', 'biased', 'estimate', 'preference', 'significant', 'latent', 'heterogeneity', 'choice', 'set', '.']"
2,"['drift', 'diffusion', 'model', '(', 'ddm', ')', 'model', 'sequential', 'sampling', 'diffusion', '(', 'brownian', ')', 'signal', ',', 'decision', 'maker', 'accumulates', 'evidence', 'process', 'hit', 'stopping', 'boundary', ',', 'stop', 'chooses', 'alternative', 'corresponds', 'boundary', '.', 'model', 'widely', 'used', 'psychology', ',', 'neuroeconomics', ',', 'neuroscience', 'explain', 'observed', 'pattern', 'choice', 'response', 'time', 'range', 'binary', 'choice', 'decision', 'problem', '.', 'paper', 'provides', 'statistical', 'test', 'ddm', ""'s"", 'general', 'boundary', '.', 'prove', 'characterization', 'theorem', ':', 'condition', 'choice', 'probability', 'satisfied', 'choice', 'probability', 'generated', 'ddm', '.', 'moreover', ',', 'drift', 'boundary', 'uniquely', 'identified', '.', 'use', 'condition', 'nonparametrically', 'estimate', 'drift', 'boundary', 'construct', 'test', 'statistic', '.']"
2,"['study', 'preference', 'estimated', 'finite', 'choice', 'experiment', 'provide', 'sufficient', 'condition', 'convergence', 'unique', 'underlying', '``', 'true', ""''"", 'preference', '.', 'condition', 'weak', ',', 'valid', 'wide', 'range', 'economic', 'environment', '.', 'develop', 'application', 'expected', 'utility', 'theory', ',', 'choice', 'consumption', 'bundle', ',', 'menu', 'choice', 'intertemporal', 'consumption', '.', 'framework', 'unifies', 'revealed', 'preference', 'tradition', 'model', 'allow', 'error', '.']"
2,"['empirical', 'analysis', 'discrete', 'complete-information', 'game', 'relied', 'behavioral', 'restriction', 'form', 'solution', 'concept', ',', 'nash', 'equilibrium', '.', 'choosing', 'right', 'solution', 'concept', 'crucial', 'just', 'identification', 'payoff', 'parameter', ',', 'validity', 'informativeness', 'counterfactual', 'exercise', 'policy', 'implication', '.', 'say', 'solution', 'concept', 'discernible', 'possible', 'determine', 'generated', 'observed', 'data', 'player', ""'"", 'behavior', 'covariates', '.', 'propose', 'set', 'condition', 'make', 'possible', 'discern', 'solution', 'concept', '.', 'particular', ',', 'condition', 'sufficient', 'tell', 'player', ""'"", 'choice', 'emerged', 'nash', 'equilibrium', '.', 'discern', 'rationalizable', 'behavior', ',', 'maxmin', 'behavior', ',', 'collusive', 'behavior', '.', 'finally', ',', 'identify', 'correlation', 'structure', 'unobserved', 'shock', 'model', 'using', 'novel', 'approach', '.']"
2,"['propose', 'model', 'labor', 'market', 'sector', 'self-selection', 'combine', 'comparative', 'advantage', ',', 'roy', 'model', ',', 'sector', 'composition', 'preference', '.', 'group', 'choose', 'sector', 'based', 'heterogeneous', 'potential', 'income', 'group', 'composition', 'sector', '.', 'potential', 'income', 'incorporate', 'group', 'specific', 'human', 'capital', 'accumulation', 'wage', 'discrimination', '.', 'composition', 'preference', 'interpreted', 'reflecting', 'group', 'specific', 'amenity', 'preference', 'homophily', 'aversion', 'minority', 'status', '.', 'occupational', 'segregation', 'amplified', 'composition', 'preference', 'highlight', 'resulting', 'tension', 'redistribution', 'diversity', '.', 'model', 'exhibit', 'tipping', 'extreme', 'composition', 'balanced', 'one', '.', 'tipping', 'occurs', 'small', 'nudge', ',', 'associated', 'affirmative', 'action', ',', 'push', 'different', 'equilibrium', ',', 'set', 'equilibrium', 'change', 'abruptly', 'parameter', 'governing', 'relative', 'importance', 'pecuniary', 'composition', 'preference', 'cross', 'threshold', '.']"
2,"['economist', 'estimate', 'economic', 'model', 'data', 'use', 'point', 'estimate', 'stand-in', 'truth', 'studying', 'model', ""'s"", 'implication', 'optimal', 'decision-making', '.', 'practice', 'ignores', 'model', 'ambiguity', ',', 'expose', 'decision', 'problem', 'misspecification', ',', 'ultimately', 'lead', 'post-decision', 'disappointment', '.', 'using', 'statistical', 'decision', 'theory', ',', 'develop', 'framework', 'explore', ',', 'evaluate', ',', 'optimize', 'robust', 'decision', 'rule', 'explicitly', 'account', 'estimation', 'uncertainty', '.', 'operationalize', 'analysis', 'studying', 'robust', 'decision', 'stochastic', 'dynamic', 'investment', 'model', 'decision-maker', 'directly', 'account', 'uncertainty', 'model', ""'s"", 'transition', 'dynamic', '.']"
2,"['provide', 'sharp', 'identification', 'region', 'discrete', 'choice', 'model', 'consumer', ""'"", 'preference', 'necessarily', 'complete', 'aggregate', 'choice', 'data', 'available', '.', 'behavior', 'modeled', 'using', 'upper', 'lower', 'utility', 'alternative', 'non-comparability', 'arise', '.', 'identification', 'region', 'place', 'intuitive', 'bound', 'probability', 'distribution', 'upper', 'lower', 'utility', '.', 'existence', 'instrumental', 'variable', 'used', 'reject', 'hypothesis', 'preference', 'consumer', 'complete', '.', 'apply', 'method', 'data', '2018', 'mid-term', 'election', 'ohio', '.']"
2,"['gambit', 'central', 'human', 'decision-making', '.', 'goal', 'provide', 'theory', 'gambit', '.', 'gambit', 'combination', 'psychological', 'technical', 'factor', 'designed', 'disrupt', 'predictable', 'play', '.', 'chess', 'provides', 'environment', 'study', 'gambit', 'behavioral', 'game', 'theory', '.', 'theory', 'based', 'bellman', 'optimality', 'path', 'sequential', 'decision-making', '.', 'allows', 'calculate', '$', 'q', '$', '-values', 'gambit', 'material', '(', 'usually', 'pawn', ')', 'sacrificed', 'dynamic', 'play', '.', 'empirical', 'side', ',', 'study', 'effectiveness', 'number', 'popular', 'chess', 'gambit', '.', 'natural', 'setting', 'chess', 'gambit', 'require', 'sequential', 'assessment', 'set', 'move', '(', 'a.k.a', '.', 'policy', ')', 'gambit', 'accepted', '.', 'analysis', 'us', 'stockfish', '14.1', 'calculate', 'optimal', 'bellman', '$', 'q', '$', 'value', ',', 'fundamentally', 'measure', 'position', 'winning', 'losing', '.', 'test', 'bellman', ""'s"", 'equation', 'hold', 'play', ',', 'estimate', 'transition', 'probability', 'board', 'state', 'database', 'expert', 'human', 'play', '.', 'allows', 'test', '\\emph', '{', 'gambiteer', '}', 'following', 'optimal', 'path', 'decision-making', '.', 'methodology', 'applied', 'popular', 'stafford', 'reverse', 'stafford', '(', 'a.k.a', '.', 'boden-kieretsky-morphy', ')', 'gambit', 'common', 'one', 'including', 'smith-morra', ',', 'goring', ',', 'danish', 'halloween', 'gambit', '.', 'build', 'research', 'human', 'decision-making', 'proving', 'irrational', 'skewness', 'preference', 'agent', 'chess', '.', 'conclude', 'direction', 'future', 'research', '.']"
2,"['introduce', 'attention', 'overload', 'model', 'capture', 'idea', 'alternative', 'compete', 'decision', 'maker', ""'s"", 'attention', ',', 'attention', 'alternative', 'receives', 'decrease', 'choice', 'problem', 'larger', '.', 'provide', 'testable', 'implication', 'observed', 'choice', 'behavior', 'used', '(', 'point', 'partially', ')', 'identify', 'decision', 'maker', ""'s"", 'preference', 'attention', 'frequency', '.', 'enhance', 'attention', 'overload', 'model', 'accommodate', 'heterogeneous', 'preference', 'based', 'idea', 'list-based', 'attention', 'overload', ',', 'alternative', 'presented', 'decision', 'maker', 'list', 'correlate', 'heterogeneous', 'preference', 'random', 'attention', '.', 'preference', 'attention', 'frequency', '(', 'point', 'partially', ')', 'identifiable', 'nonparametric', 'assumption', 'list', 'attention', 'formation', 'mechanism', ',', 'true', 'underlying', 'list', 'unknown', 'researcher', '.', 'building', 'identification', 'result', ',', 'develop', 'econometric', 'method', 'estimation', 'inference', '.']"
2,"['human', 'exhibit', 'irrational', 'decision-making', 'pattern', 'response', 'environmental', 'trigger', ',', 'experiencing', 'economic', 'loss', 'gain', '.', 'paper', 'investigate', 'algorithm', 'exhibit', 'behavior', 'examining', 'observed', 'decision', 'latent', 'risk', 'rationality', 'parameter', 'estimated', 'random', 'utility', 'model', 'constant', 'relative', 'risk-aversion', 'utility', 'function', '.', 'use', 'dataset', 'consisting', '10,000', 'hand', 'poker', 'played', 'pluribus', ',', 'algorithm', 'world', 'beat', 'professional', 'human', 'player', '(', '1', ')', 'pluribus', 'doe', 'shift', 'playing', 'style', 'response', 'economic', 'loss', 'gain', ',', 'ceteris', 'paribus', ';', '(', '2', ')', 'pluribus', 'risk-averse', 'rational', 'following', 'trigger', 'human', 'risk-seeking', 'irrational', ';', '(', '3', ')', 'difference', 'playing', 'style', 'pluribus', 'human', 'dimension', 'risk-aversion', 'rationality', 'particularly', 'differentiable', 'experienced', 'trigger', '.', 'provides', 'support', 'decision-making', 'pattern', 'used', '``', 'behavioral', 'signature', ""''"", 'identify', 'human', 'versus', 'algorithmic', 'decision-makers', 'unlabeled', 'context', '.']"
2,"['provide', 'behavioral', 'characterization', 'nested', 'logit', ',', 'foundational', 'widely', 'applied', 'discrete', 'choice', 'model', ',', 'introduction', 'non-parametric', 'version', 'nested', 'logit', 'nested', 'stochastic', 'choice', '(', 'nsc', ')', '.', 'nsc', 'characterized', 'single', 'axiom', 'weakens', 'independence', 'irrelevant', 'alternative', 'based', 'revealed', 'similarity', 'allow', 'similarity', 'effect', '.', 'nested', 'logit', 'characterized', 'additional', 'menu-independence', 'axiom', '.', 'axiomatic', 'characterization', 'lead', 'practical', ',', 'data-driven', 'algorithm', 'identifies', 'true', 'nest', 'structure', 'choice', 'data', '.', 'discus', 'limitation', 'generalizing', 'nested', 'logit', 'studying', 'testable', 'implication', 'cross-nested', 'logit', '.']"
2,"['present', 'novel', 'characterization', 'random', 'rank-dependent', 'expected', 'utility', 'finite', 'datasets', 'finite', 'prize', '.', 'test', 'lends', 'statistical', 'testing', 'using', 'tool', 'kitamura', 'stoye', '(', '2018', ')', '.']"
2,"['time', 'series', 'display', 'periodicity', 'described', 'fourier', 'expansion', '.', 'similar', 'vein', ',', 'recently', 'developed', 'formalism', 'enables', 'description', 'growth', 'pattern', 'optimal', 'number', 'parameter', '(', 'elitzur', 'et', 'al', ',', '2020', ')', '.', 'method', 'applied', 'growth', 'national', 'gdp', ',', 'population', 'covid-19', 'pandemic', ';', 'case', 'deviation', 'long-term', 'growth', 'pattern', 'pure', 'exponential', 'required', 'additional', 'parameter', ',', 'one', '.', 'utilize', 'new', 'framework', 'develop', 'unified', 'formulation', 'function', 'growth', 'deceleration', ',', 'growth', 'rate', 'decrease', 'time', '.', 'result', 'offer', 'prospect', 'new', 'general', 'tool', 'trend', 'removal', 'time-series', 'analysis', '.']"
2,"['economist', 'estimate', 'model', 'using', 'data', 'particular', 'domain', ',', 'e.g', '.', 'estimating', 'risk', 'preference', 'particular', 'subject', 'pool', 'specific', 'class', 'lottery', '.', 'model', ""'s"", 'prediction', 'extrapolate', 'domain', 'depends', 'estimated', 'model', 'captured', 'generalizable', 'structure', '.', 'provide', 'tractable', 'formulation', '``', 'out-of-domain', ""''"", 'prediction', 'problem', 'define', 'transfer', 'error', 'model', 'based', 'performs', 'data', 'new', 'domain', '.', 'derive', 'finite-sample', 'forecast', 'interval', 'guaranteed', 'cover', 'realized', 'transfer', 'error', 'user-selected', 'probability', 'domain', 'iid', ',', 'use', 'interval', 'compare', 'transferability', 'economic', 'model', 'black', 'box', 'algorithm', 'predicting', 'certainty', 'equivalent', '.', 'application', ',', 'black', 'box', 'algorithm', 'consider', 'outperform', 'standard', 'economic', 'model', 'estimated', 'tested', 'data', 'domain', ',', 'economic', 'model', 'generalize', 'domain', 'better', 'black-box', 'algorithm', 'do', '.']"
2,"['first-price', 'auction', ',', 'bidder', 'face', 'considerable', 'strategic', 'uncertainty', ':', 'perfectly', 'anticipate', 'bidder', ""'"", 'bidding', 'behavior', '.', 'propose', 'model', 'bidder', 'know', 'entire', 'distribution', 'opponent', 'bid', 'expected', '(', 'winning', ')', 'bid', 'lower', 'upper', 'bound', 'opponent', 'bid', '.', 'characterize', 'optimal', 'bidding', 'strategy', 'prove', 'existence', 'equilibrium', 'belief', '.', 'finally', ',', 'apply', 'model', 'estimate', 'cost', 'distribution', 'highway', 'procurement', 'auction', 'good', 'performance', 'out-of-sample', '.']"
2,"['obtain', 'necessary', 'sufficient', 'condition', 'random-coefficient', 'discrete', 'choice', 'model', ',', 'mixed-logit', 'model', ',', 'rich', 'approximate', 'nonparametric', 'random', 'utility', 'model', 'arbitrarily', 'choice', 'set', '.', 'condition', 'turn', 'affine-independence', 'set', 'characteristic', 'vector', '.', 'condition', 'fails', ',', 'resulting', 'random', 'utility', 'model', 'closely', 'approximated', ',', 'identify', 'preference', 'substitution', 'pattern', 'challenging', 'approximate', 'accurately', '.', 'propose', 'algorithm', 'quantify', 'magnitude', 'approximation', 'error', '.']"
2,"['sample', 'data', 'governed', 'unknown', 'sequence', 'independent', 'possibly', 'non-identical', 'distribution', ',', 'data-generating', 'process', '(', 'dgp', ')', 'general', 'perfectly', 'identified', 'data', '.', 'making', 'decision', 'facing', 'uncertainty', ',', 'paper', 'present', 'novel', 'approach', 'studying', 'data', 'best', 'used', 'robustly', 'improve', 'decision', '.', 'is', ',', 'matter', 'dgp', 'governs', 'uncertainty', ',', 'make', 'better', 'decision', 'using', 'data', '.', 'common', 'inference', 'method', ',', 'e.g.', ',', 'maximum', 'likelihood', 'bayesian', 'updating', 'achieve', 'goal', '.', 'address', ',', 'develop', 'new', 'updating', 'rule', 'lead', 'robustly', 'better', 'decision', 'asymptotically', 'surely', 'finite', 'sample', 'pre-specified', 'probability', '.', 'especially', ',', 'easy', 'implement', 'given', 'simple', 'extension', 'standard', 'statistical', 'procedure', 'case', 'possible', 'dgps', 'independent', 'identically', 'distributed', '.', 'finally', ',', 'new', 'updating', 'rule', 'lead', 'intuitive', 'conclusion', 'existing', 'economic', 'model', 'asset', 'pricing', 'ambiguity', '.']"
2,"['conduct', 'incentivized', 'experiment', 'nationally', 'representative', 'sample', '\\\\', '(', 'n=708', ')', 'test', 'people', 'prefer', 'avoid', 'ambiguity', 'mean', 'choosing', 'dominated', 'option', '.', 'contrast', 'literature', ',', '55\\', '%', 'subject', 'prefer', 'risky', 'act', 'ambiguous', 'act', 'provides', 'larger', 'probability', 'winning', '.', 'experimental', 'design', 'show', 'preference', 'mainly', 'lack', 'understanding', '.', 'conclude', 'subject', 'avoid', 'ambiguity', '\\textit', '{', 'per', 'se', '}', 'avoiding', 'ambiguity', 'yield', 'worse', 'outcome', '.', 'behavior', 'reconciled', 'existing', 'model', 'ambiguity', 'aversion', 'straightforward', 'manner', '.']"
2,"['motivated', 'growing', 'evidence', 'agent', ""'"", 'mistake', 'strategically', 'simple', 'environment', ',', 'propose', 'solution', 'concept', '--', 'robust', 'equilibrium', '--', 'requires', 'asymptotically', 'optimal', 'behavior', '.', 'use', 'study', 'large', 'random', 'matching', 'market', 'operated', 'applicant-proposing', 'deferred', 'acceptance', '(', 'da', ')', '.', 'truth-telling', 'dominant', 'strategy', ',', 'applicant', 'non-truthful', 'robust', 'equilibrium', ';', 'however', ',', 'outcome', 'arbitrarily', 'close', 'stable', 'matching', '.', 'result', 'imply', 'assume', 'truthful', 'agent', 'study', 'da', 'outcome', ',', 'theoretically', 'counterfactually', '.', 'however', ',', 'estimate', 'preference', 'mistaken', 'agent', ',', 'assume', 'stable', 'matching', 'truth-telling', '.']"
2,"['historically', ',', 'testing', 'decision-makers', 'obey', 'certain', 'choice', 'axiom', 'using', 'choice', 'data', 'take', 'distinct', 'approach', '.', ""'functional"", ""'"", 'approach', 'observes', 'test', 'entire', ""'demand"", ""'"", ""'choice"", ""'"", 'function', ',', ""'revealed"", 'preference', '(', 'rp', ')', ""'"", 'approach', 'construct', 'inequality', 'test', 'finite', 'choice', '.', 'demonstrate', 'statistical', 'recasting', 'revealed', 'enables', 'uniting', 'approach', '.', 'specifically', ',', 'construct', 'computationally', 'efficient', 'algorithm', 'output', 'one-sided', 'statistical', 'test', 'choice', 'data', 'functional', 'characterization', 'axiomatic', 'behavior', ',', 'linking', 'statistical', 'rp', 'testing', '.', 'application', 'weakly', 'separable', 'preference', ',', 'rp', 'characterization', 'provably', 'np-hard', ',', 'demonstrates', 'approach', ""'s"", 'merit', '.', 'assuming', 'monotonicity', ',', 'restriction', 'disappear', '.', 'hence', ',', 'ability', 'resolve', 'axiomatic', 'behavior', 'relies', 'monotonicity', 'assumption', '.']"
2,"['objective', 'paper', 'identify', 'analyze', 'response', 'action', 'set', 'player', 'embedded', 'sub-networks', 'context', 'interaction', 'learning', '.', 'characterize', 'strategic', 'network', 'formation', 'static', 'game', 'interaction', 'player', 'maximize', 'utility', 'depending', 'connection', 'establish', 'multiple', 'interdependent', 'action', 'permit', 'group-specific', 'parameter', 'player', '.', 'challenging', 'apply', 'type', 'model', 'real-life', 'scenario', 'reason', ':', 'computation', 'bayesian', 'nash', 'equilibrium', 'highly', 'demanding', 'identification', 'social', 'influence', 'requires', 'use', 'excluded', 'variable', 'oftentimes', 'unavailable', '.', 'based', 'theoretical', 'proposal', ',', 'propose', 'set', 'simulant', 'equation', 'discus', 'identification', 'social', 'interaction', 'effect', 'employing', 'multi-modal', 'network', 'autoregressive', '.']"
2,"['welfare', 'effect', 'price', 'change', 'estimated', 'cross-sections', ';', 'identify', 'demand', 'heterogeneous', 'consumer', '.', 'develop', 'theoretical', 'method', 'addressing', 'this', ',', 'utilizing', 'uncompensated', 'demand', 'moment', 'construct', 'local', 'approximation', 'compensated', 'demand', 'moment', ',', 'robust', 'unobserved', 'preference', 'heterogeneity', '.', 'methodological', 'contribution', 'offer', 'robust', 'approximation', 'average', 'distributional', 'welfare', 'estimate', ',', 'extending', 'price', 'index', ',', 'taxable', 'income', 'elasticity', ',', 'general', 'equilibrium', 'welfare', '.', 'method', 'apply', 'cross-section', ';', 'demonstrate', 'uk', 'household', 'budget', 'survey', 'data', '.', 'uncover', 'insight', ':', 'simple', 'non-parametric', 'representative', 'agent', 'model', 'biased', 'complex', 'parametric', 'model', 'accounting', 'heterogeneity', '.']"
2,"['analyst', 'observes', 'frequency', 'agent', 'take', 'action', ',', 'frequency', 'take', 'action', 'conditional', 'payoff', 'relevant', 'state', '.', 'setting', ',', 'ask', 'analyst', 'rationalize', 'agent', ""'s"", 'choice', 'outcome', 'agent', 'learning', 'state', 'taking', 'action', '.', 'characterization', 'marries', 'obedience', 'approach', 'information', 'design', '(', 'bergemann', 'morris', ',', '2016', ')', 'belief', 'approach', 'bayesian', 'persuasion', '(', 'kamenica', 'gentzkow', ',', '2011', ')', 'relying', 'theorem', 'strassen', '(', '1965', ')', 'hall', ""'s"", 'marriage', 'theorem', '.', 'apply', 'result', 'ring-network', 'game', 'identify', 'condition', 'data', 'set', 'consistent', 'public', 'information', 'structure', 'first-order', 'bayesian', 'persuasion', 'game', '.']"
